7.762471E-06	7.556156E-06
7.943282E-06	7.375345E-06
8.128305E-06	7.190322E-06
8.317638E-06	7.000990E-06
8.511380E-06	6.807247E-06
8.709636E-06	6.608992E-06
8.912509E-06	6.406118E-06
9.120108E-06	6.198519E-06
9.332543E-06	5.986084E-06
9.549926E-06	5.768702E-06
9.772372E-06	5.546255E-06
1.000000E-05	5.318627E-06
1.023293E-05	5.085698E-06
1.047129E-05	4.847342E-06
1.071519E-05	4.603434E-06
1.096478E-05	4.353845E-06
1.122018E-05	4.098443E-06
1.148154E-05	3.837091E-06
1.174898E-05	3.569652E-06
1.202264E-05	3.295983E-06
1.230269E-05	3.015940E-06
1.258925E-05	2.729373E-06
1.288250E-05	2.436132E-06
1.318257E-05	2.136060E-06
1.348963E-05	1.828999E-06
1.380384E-05	1.514785E-06
1.412538E-05	1.193252E-06
1.445440E-05	8.642297E-07
1.479108E-05	5.275436E-07
1.513561E-05	1.830150E-07
1.548817E-05	1.695387E-07
1.584893E-05	5.303045E-07
1.621810E-05	8.994735E-07
1.659587E-05	1.277242E-06
1.698244E-05	1.663809E-06
1.737801E-05	2.059381E-06
1.778279E-05	2.464167E-06
1.819701E-05	2.878381E-06
1.862087E-05	3.302244E-06
1.905461E-05	3.735980E-06
1.949845E-05	4.179819E-06
1.995262E-05	4.633996E-06
2.041738E-05	5.098752E-06
2.089296E-05	5.574334E-06
2.137962E-05	6.060993E-06
2.187762E-05	6.558989E-06
2.238721E-05	7.068584E-06
2.290868E-05	7.590049E-06
2.344229E-05	7.194967E-06
2.398833E-05	6.648926E-06
2.454709E-05	6.090166E-06
2.511886E-05	5.518391E-06
2.570396E-05	4.933297E-06
2.630268E-05	4.334575E-06
2.691535E-05	3.721907E-06
2.754229E-05	3.094968E-06
2.818383E-05	2.453426E-06
2.884032E-05	1.796940E-06
2.951209E-05	1.125163E-06
3.019952E-05	4.377377E-07
3.090295E-05	2.656994E-07
3.162278E-05	9.855217E-07
3.235937E-05	1.722111E-06
3.311311E-05	2.475857E-06
3.388442E-05	3.247161E-06
3.467369E-05	4.036430E-06
3.548134E-05	4.844084E-06
3.630781E-05	5.670551E-06
3.715352E-05	6.516268E-06
3.801894E-05	7.381685E-06
3.890451E-05	7.051368E-06
3.981072E-05	6.145165E-06
4.073803E-05	5.217855E-06
4.168694E-05	4.268944E-06
4.265795E-05	3.297930E-06
4.365158E-05	2.304299E-06
4.466836E-05	1.287523E-06
4.570882E-05	2.470634E-07
4.677351E-05	8.176318E-07
4.786301E-05	1.907127E-06
4.897788E-05	3.022000E-06
5.011872E-05	4.162841E-06
5.128614E-05	5.330256E-06
5.248075E-05	6.524864E-06
5.370318E-05	7.571330E-06
5.495409E-05	6.320422E-06
5.623413E-05	5.040377E-06
5.754399E-05	3.730516E-06
5.888437E-05	2.390144E-06
6.025596E-05	1.018551E-06
6.165950E-05	3.849904E-07
6.309573E-05	1.821225E-06
6.456542E-05	3.290913E-06
6.606934E-05	4.794835E-06
6.760830E-05	6.333788E-06
6.918310E-05	7.410040E-06
7.079458E-05	5.798559E-06
7.244360E-05	4.149541E-06
7.413102E-05	2.462113E-06
7.585776E-05	7.353798E-07
7.762471E-05	1.031574E-06
7.943282E-05	2.839686E-06
8.128305E-05	4.689914E-06
8.317638E-05	6.583240E-06
8.511380E-05	6.797961E-06
8.709636E-05	4.815406E-06
8.912509E-05	2.786671E-06
9.120108E-05	7.106808E-07
9.332543E-05	1.413665E-06
9.549926E-05	3.587494E-06
9.772372E-05	5.811957E-06
1.000000E-04	7.230392E-06
1.023293E-04	4.901093E-06
1.047129E-04	2.517537E-06
1.071519E-04	7.846163E-08
1.096478E-04	2.417427E-06
1.122018E-04	4.971453E-06
1.148154E-04	7.584970E-06
1.174898E-04	5.059264E-06
1.202264E-04	2.322576E-06
1.230269E-04	4.778575E-07
1.258925E-04	3.343522E-06
1.288250E-04	6.275936E-06
1.318257E-04	6.041973E-06
1.348963E-04	2.971359E-06
1.380384E-04	1.707794E-07
1.412538E-04	3.386107E-06
1.445440E-04	6.676330E-06
1.479108E-04	5.275436E-06
1.513561E-04	1.830150E-06
1.548817E-04	1.695387E-06
1.584893E-04	5.303045E-06
1.621810E-04	6.323892E-06
1.659587E-04	2.546211E-06
1.698244E-04	1.319463E-06
1.737801E-04	5.275181E-06
1.778279E-04	5.995588E-06
1.819701E-04	1.853444E-06
1.862087E-04	2.385184E-06
1.905461E-04	6.722542E-06
1.949845E-04	4.157697E-06
1.995262E-04	3.840746E-07
2.041738E-04	5.031638E-06
2.089296E-04	5.531171E-06
2.137962E-04	6.645754E-07
2.187762E-04	4.315378E-06
2.238721E-04	5.907298E-06
2.290868E-04	6.926465E-07
2.344229E-04	4.643470E-06
2.398833E-04	5.214747E-06
2.454709E-04	3.728524E-07
2.511886E-04	6.090604E-06
2.570396E-04	3.377088E-06
2.630268E-04	2.610133E-06
2.691535E-04	6.581814E-06
2.754229E-04	3.124238E-07
2.818383E-04	6.102999E-06
2.884032E-04	2.650771E-06
2.951209E-04	4.067001E-06
3.019952E-04	4.377377E-06
3.090295E-04	2.656994E-06
3.162278E-04	5.463410E-06
3.235937E-04	1.902480E-06
3.311311E-04	5.878682E-06
3.388442E-04	1.834352E-06
3.467369E-04	5.591581E-06
3.548134E-04	2.484958E-06
3.630781E-04	4.569004E-06
3.715352E-04	3.888170E-06
3.801894E-04	2.776290E-06
3.890451E-04	6.079459E-06
3.981072E-04	1.771432E-07
4.073803E-04	6.222663E-06
4.168694E-04	3.266442E-06
4.265795E-04	2.342050E-06
4.365158E-04	7.594264E-06
4.466836E-04	2.443396E-06
4.570882E-04	2.470634E-06
4.677351E-04	7.142310E-06
4.786301E-04	3.752641E-06
4.897788E-04	4.172591E-07
5.011872E-04	4.327472E-06
5.128614E-04	7.346678E-06
5.248075E-04	3.974127E-06
5.370318E-04	8.798356E-07
5.495409E-04	1.929714E-06
5.623413E-04	4.447890E-06
5.754399E-04	6.667906E-06
5.888437E-04	6.735812E-06
6.025596E-04	5.133115E-06
6.165950E-04	3.849904E-06
6.309573E-04	2.893619E-06
6.456542E-04	2.271876E-06
6.606934E-04	1.992468E-06
6.760830E-04	2.063368E-06
6.918310E-04	2.492736E-06
7.079458E-04	3.288922E-06
7.244360E-04	4.460470E-06
7.413102E-04	6.016124E-06
7.585776E-04	7.353798E-06
7.762471E-04	5.002883E-06
7.943282E-04	2.240393E-06
8.128305E-04	9.432613E-07
8.317638E-04	4.557889E-06
8.511380E-04	6.705099E-06
8.709636E-04	2.198175E-06
8.912509E-04	2.770546E-06
9.120108E-04	7.106808E-06
9.332543E-04	1.181974E-06
9.549926E-04	5.237684E-06
9.772372E-04	3.154936E-06
1.000000E-03	4.289216E-06
1.023293E-03	3.055047E-06
1.047129E-03	5.461881E-06
1.071519E-03	7.846163E-07
1.096478E-03	6.462980E-06
1.122018E-03	3.758650E-06
1.148154E-03	7.434373E-07
1.174898E-03	4.636759E-06
1.202264E-03	7.411493E-06
1.230269E-03	4.778575E-06
1.258925E-03	2.797961E-06
1.288250E-03	1.484846E-06
1.318257E-03	8.547778E-07
1.348963E-03	9.236669E-07
1.380384E-03	1.707794E-06
1.412538E-03	3.223819E-06
1.445440E-03	5.488790E-06
1.479108E-03	6.798475E-06
1.513561E-03	2.982869E-06
1.548817E-03	1.635246E-06
1.584893E-03	7.074565E-06
1.621810E-03	1.964412E-06
1.659587E-03	5.175143E-06
1.698244E-03	2.123995E-06
1.737801E-03	6.795927E-06
1.778279E-03	1.318626E-06
1.819701E-03	3.215808E-06
1.862087E-03	6.785412E-06
1.905461E-03	5.950914E-06
1.949845E-03	4.378913E-06
1.995262E-03	3.840746E-06
2.041738E-03	4.360494E-06
2.089296E-03	5.962798E-06
2.137962E-03	6.645754E-06
2.187762E-03	2.802102E-06
2.238721E-03	2.201531E-06
2.290868E-03	6.926465E-06
2.344229E-03	4.788153E-07
2.398833E-03	6.191591E-06
2.454709E-03	3.728524E-06
2.511886E-03	3.684705E-07
2.570396E-03	3.133629E-06
2.630268E-03	4.535930E-06
2.691535E-03	4.543627E-06
2.754229E-03	3.124238E-06
2.818383E-03	2.445197E-07
2.884032E-03	4.129542E-06
2.951209E-03	5.285871E-06
3.019952E-03	2.182113E-06
3.090295E-03	4.067313E-06
3.162278E-03	6.640405E-06
3.235937E-03	3.706177E-06
3.311311E-03	2.487685E-06
3.388442E-03	3.024895E-06
3.467369E-03	5.358701E-06
3.548134E-03	5.787676E-06
3.630781E-03	2.658418E-07
3.715352E-03	7.074180E-06
3.801894E-03	2.874355E-06
3.890451E-03	4.799226E-07
3.981072E-03	1.771432E-06
4.073803E-03	9.521239E-07
4.168694E-03	2.027168E-06
4.265795E-03	7.216757E-06
4.365158E-03	1.466813E-05
4.466836E-03	6.203294E-06
4.570882E-03	5.930916E-06
4.677351E-03	1.014859E-05
4.786301E-03	6.889159E-06
4.897788E-03	4.172591E-06
5.011872E-03	1.263747E-05
5.128614E-03	1.219227E-05
5.248075E-03	9.104014E-06
5.370318E-03	8.798356E-06
5.495409E-03	1.134011E-05
5.623413E-03	1.384165E-05
5.754399E-03	5.404548E-06
5.888437E-03	6.083612E-06
6.025596E-03	9.943355E-06
6.165950E-03	7.861783E-06
6.309573E-03	1.701065E-06
6.456542E-03	7.918494E-06
6.606934E-03	1.071258E-05
6.760830E-03	1.000358E-05
6.918310E-03	5.709899E-06
7.079458E-03	2.251961E-06
7.244360E-03	1.396744E-05
7.413102E-03	1.113273E-06
7.585776E-03	1.226347E-05
7.762471E-03	1.124568E-05
7.943282E-03	8.233328E-06
8.128305E-03	9.432613E-06
8.317638E-03	1.494163E-05
8.511380E-03	5.776481E-06
8.709636E-03	8.655507E-06
8.912509E-03	2.931795E-06
9.120108E-03	9.793567E-06
9.332543E-03	1.181974E-05
9.549926E-03	8.897669E-06
9.772372E-03	9.121042E-07
1.000000E-02	1.225490E-05
1.023293E-02	8.678555E-08
1.047129E-02	6.655696E-06
1.071519E-02	7.846163E-06
1.096478E-02	3.355293E-06
1.122018E-02	6.949249E-06
1.148154E-02	7.434373E-06
1.174898E-02	1.490692E-05
1.202264E-02	1.284042E-05
1.230269E-02	1.348876E-05
1.258925E-02	2.797961E-05
1.288250E-02	1.484846E-05
1.318257E-02	8.547778E-06
1.348963E-02	9.236669E-06
1.380384E-02	1.707794E-05
1.412538E-02	2.903632E-05
1.445440E-02	6.386606E-06
1.479108E-02	2.392702E-05
1.513561E-02	8.085628E-07
1.548817E-02	1.428479E-05
1.584893E-02	2.116611E-05
1.621810E-02	1.964412E-05
1.659587E-02	9.523082E-06
1.698244E-02	9.397309E-06
1.737801E-02	2.395250E-05
1.778279E-02	1.318626E-05
1.819701E-02	1.520826E-06
1.862087E-02	6.579614E-06
1.905461E-02	1.765369E-06
1.949845E-02	1.315188E-05
1.995262E-02	2.286705E-05
2.041738E-02	1.296768E-05
2.089296E-02	1.646535E-06
2.137962E-02	5.183027E-06
2.187762E-02	2.616239E-06
2.238721E-02	2.201531E-05
2.290868E-02	7.990139E-06
2.344229E-02	2.584910E-05
2.398833E-02	2.999586E-05
2.454709E-02	2.398927E-05
2.511886E-02	3.684705E-06
2.570396E-02	2.993822E-05
2.630268E-02	1.591521E-05
2.691535E-02	1.583824E-05
2.754229E-02	3.124238E-05
2.818383E-02	2.445197E-06
2.884032E-02	4.129542E-05
2.951209E-02	2.222146E-05
3.019952E-02	5.245838E-05
3.090295E-02	2.060138E-05
3.162278E-02	5.129543E-06
3.235937E-02	6.424516E-06
3.311311E-02	2.487685E-05
3.388442E-02	6.088620E-05
3.467369E-02	7.687504E-06
3.548134E-02	5.787676E-05
3.630781E-02	3.329567E-05
3.715352E-02	2.116997E-05
3.801894E-02	2.874355E-05
3.890451E-02	5.647528E-05
3.981072E-02	1.771432E-05
4.073803E-02	5.175327E-05
4.168694E-02	2.027168E-05
4.265795E-02	1.089306E-05
4.365158E-02	2.413224E-05
4.466836E-02	6.051608E-05
4.570882E-02	1.965352E-06
4.677351E-02	4.021136E-05
4.786301E-02	5.365743E-05
4.897788E-02	4.172591E-05
5.011872E-02	3.825657E-06
5.128614E-02	6.064820E-05
5.248075E-02	2.976563E-05
5.370318E-02	2.670905E-05
5.495409E-02	5.212660E-05
5.623413E-02	1.586748E-05
5.754399E-02	5.404548E-05
5.888437E-02	6.083612E-05
6.025596E-02	3.815904E-05
6.165950E-02	1.052057E-04
6.309573E-02	1.055384E-04
6.456542E-02	1.046386E-04
6.606934E-02	1.071258E-04
6.760830E-02	3.876128E-05
6.918310E-02	6.545003E-05
7.079458E-02	3.875489E-05
7.244360E-02	1.054236E-04
7.413102E-02	1.114163E-04
7.585776E-02	1.224634E-04
7.762471E-02	7.136677E-05
7.943282E-02	2.105877E-05
8.128305E-02	8.949740E-05
8.317638E-02	8.814182E-05
8.511380E-02	6.478421E-05
8.709636E-02	8.655507E-05
8.912509E-02	9.059246E-05
9.120108E-02	2.461335E-05
9.332543E-02	5.692286E-05
9.549926E-02	8.897669E-05
9.772372E-02	7.039555E-05
1.000000E-01	4.887757E-14
1.023293E-01	1.216812E-04
1.047129E-01	5.599206E-05
1.071519E-01	4.408739E-05
1.096478E-01	8.899608E-05
1.122018E-01	5.305653E-05
1.148154E-01	1.094798E-04
1.174898E-01	8.779471E-05
1.202264E-01	1.166938E-04
1.230269E-01	1.233861E-05
1.258925E-01	8.785098E-05
1.288250E-01	9.661346E-05
1.318257E-01	3.707124E-05
1.348963E-01	9.236669E-05
1.380384E-01	1.968677E-04
1.412538E-01	7.728387E-05
1.445440E-01	6.386606E-05
1.479108E-01	1.283769E-04
1.513561E-01	1.144634E-04
1.548817E-01	2.029889E-05
1.584893E-01	1.559859E-04
1.621810E-01	7.389222E-05
1.659587E-01	2.177798E-04
1.698244E-01	2.165221E-04
1.737801E-01	2.395250E-04
1.778279E-01	1.132355E-04
1.819701E-01	1.073408E-04
1.862087E-01	6.579614E-05
1.905461E-01	1.402027E-04
1.949845E-01	1.135792E-04
1.995262E-01	1.642758E-05
2.041738E-01	2.379702E-04
2.089296E-01	1.060837E-04
2.137962E-01	7.071875E-05
2.187762E-01	1.487114E-04
2.238721E-01	1.474940E-04
2.290868E-01	1.651966E-04
2.344229E-01	1.091560E-04
2.398833E-01	1.774095E-04
2.454709E-01	1.173437E-04
2.511886E-01	2.082510E-04
2.570396E-01	1.768332E-04
2.630268E-01	2.817012E-04
2.691535E-01	4.543627E-04
2.754229E-01	6.732574E-05
2.818383E-01	4.657441E-04
2.884032E-01	1.678562E-04
2.951209E-01	2.288345E-05
3.019952E-01	3.438773E-05
3.090295E-01	2.060138E-04
3.162278E-01	4.389006E-04
3.235937E-01	6.424516E-05
3.311311E-01	2.414275E-04
3.388442E-01	3.715301E-04
3.467369E-01	3.219731E-04
3.548134E-01	8.857155E-05
3.630781E-01	3.329567E-04
3.715352E-01	3.339835E-05
3.801894E-01	2.027605E-04
3.890451E-01	1.705413E-04
3.981072E-01	6.795487E-05
4.073803E-01	4.628595E-04
4.168694E-01	2.027168E-04
4.265795E-01	1.089306E-04
4.365158E-01	2.413224E-04
4.466836E-01	3.752314E-04
4.570882E-01	2.254445E-04
4.677351E-01	8.808246E-05
4.786301E-01	1.987198E-04
4.897788E-01	4.172591E-04
5.011872E-01	7.735507E-04
5.128614E-01	8.641062E-04
5.248075E-01	6.827358E-04
5.370318E-01	2.231056E-04
5.495409E-01	5.212660E-04
5.623413E-01	4.037728E-04
5.754399E-01	9.301334E-04
5.888437E-01	6.083612E-04
6.025596E-01	5.988018E-04
6.165950E-01	9.087274E-04
6.309573E-01	4.152045E-04
6.456542E-01	5.561898E-04
6.606934E-01	9.086572E-05
6.760830E-01	3.876128E-04
6.918310E-01	3.258918E-04
7.079458E-01	1.026471E-04
7.244360E-01	9.065483E-04
7.413102E-01	1.337707E-04
7.585776E-01	2.459544E-04
7.762471E-01	2.234716E-04
7.943282E-01	2.105877E-04
8.128305E-01	8.949740E-04
8.317638E-01	3.912221E-04
8.511380E-01	1.576460E-04
8.709636E-01	3.753547E-04
8.912509E-01	9.059246E-04
9.120108E-01	2.461335E-04
9.332543E-01	7.903254E-05
9.549926E-01	9.062524E-05
9.772372E-01	7.666327E-04
